Vin_A,Vin_B,Vin_C,temp,pvdd,cqload,lmin,wmin,toxe_n,toxm_n,toxref_n,toxe_p,toxm_p,toxref_p,toxp_par,xj_n,xj_p,ndep_n,ndep_p,leakage
1.0,0.0,1.0,-51.36068846074137,1.0762206394222325,4.916181664067689e-15,4.7427081403500345e-08,4.558554741526293e-08,9.257049183570808e-10,9.586773692475207e-10,9.252489379222091e-10,8.603317721163051e-10,8.918138543573218e-10,9.125989743954379e-10,6.66697916180039e-10,1.3871353750538409e-08,1.4105271442998774e-08,6.508017906413866e+18,2.7942471151305933e+18,7.252893e-09
1.0,1.0,0.0,-51.36068846074137,1.0762206394222325,4.916181664067689e-15,4.7427081403500345e-08,4.558554741526293e-08,9.257049183570808e-10,9.586773692475207e-10,9.252489379222091e-10,8.603317721163051e-10,8.918138543573218e-10,9.125989743954379e-10,6.66697916180039e-10,1.3871353750538409e-08,1.4105271442998774e-08,6.508017906413866e+18,2.7942471151305933e+18,1.293339e-08
1.0,1.0,1.0,-51.36068846074137,1.0762206394222325,4.916181664067689e-15,4.7427081403500345e-08,4.558554741526293e-08,9.257049183570808e-10,9.586773692475207e-10,9.252489379222091e-10,8.603317721163051e-10,8.918138543573218e-10,9.125989743954379e-10,6.66697916180039e-10,1.3871353750538409e-08,1.4105271442998774e-08,6.508017906413866e+18,2.7942471151305933e+18,1.673543e-08
0.0,0.0,0.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,3.184656e-09
0.0,0.0,1.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,2.726938e-09
0.0,1.0,0.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,3.103936e-09
0.0,1.0,1.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,2.439515e-09
1.0,0.0,0.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,1.635756e-08
1.0,0.0,1.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,1.592346e-08
1.0,1.0,0.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,2.955412e-08
1.0,1.0,1.0,94.87157219862884,1.0162545745271718,2.248517303468409e-15,4.3763386318008247e-08,4.73827960366463e-08,8.804692322009954e-10,9.117027996806375e-10,8.925162425951715e-10,8.920079728465178e-10,9.25911118038e-10,8.930688294871576e-10,6.471738057680277e-10,1.3668793615938118e-08,1.4648267813983033e-08,6.666378855008753e+18,2.666278020939483e+18,4.087915e-08
0.0,0.0,0.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,1.624563e-08
0.0,0.0,1.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,1.196656e-08
0.0,1.0,0.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,1.243401e-08
0.0,1.0,1.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,8.035009e-09
1.0,0.0,0.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,2.022424e-08
1.0,0.0,1.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,1.59628e-08
1.0,1.0,0.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,2.422937e-08
1.0,1.0,1.0,85.06821517097308,1.0763470723709707,2.2202314510840927e-16,4.563387055840933e-08,4.4233610728151614e-08,8.68972714746466e-10,8.804277425283892e-10,9.014848494495027e-10,9.267316263776536e-10,9.088049733592479e-10,9.414476681633592e-10,6.894748271203086e-10,1.4811473916145436e-08,1.4939894738961952e-08,6.62780729449248e+18,2.808169603952689e+18,2.814378e-08
0.0,0.0,0.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,5.455439e-09
0.0,0.0,1.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,4.211182e-09
0.0,1.0,0.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,4.476864e-09
0.0,1.0,1.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,3.131127e-09
1.0,0.0,0.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,1.278127e-08
1.0,0.0,1.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,1.157414e-08
1.0,1.0,0.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,2.015362e-08
1.0,1.0,1.0,101.60218668442744,1.0385063180155532,5.965542443727569e-16,4.5821220858157e-08,4.616209247860074e-08,9.204478355484487e-10,8.88271398744372e-10,9.148151032884283e-10,9.320539299753896e-10,8.650659551934035e-10,8.874558498516586e-10,6.483609064705842e-10,1.4464050715947233e-08,1.3856842637854064e-08,6.421163924506329e+18,2.887616375063682e+18,2.656619e-08
0.0,0.0,0.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,1.503571e-08
0.0,0.0,1.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,1.126002e-08
0.0,1.0,0.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,1.176692e-08
0.0,1.0,1.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,7.855063e-09
1.0,0.0,0.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,2.363622e-08
1.0,0.0,1.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,1.99642e-08
1.0,1.0,0.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,3.23725e-08
1.0,1.0,1.0,121.15130160189752,1.0450508559639282,1.9144521957607066e-15,4.377930827515305e-08,4.228778411025263e-08,8.758977100747848e-10,9.148122533204755e-10,9.192994339518875e-10,8.912045651045477e-10,9.182033457652283e-10,9.131773716858841e-10,6.591198961571393e-10,1.4615597208940734e-08,1.3810391872458972e-08,6.325447590033137e+18,2.856663756045498e+18,4.017543e-08
0.0,0.0,0.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,3.062783e-08
0.0,0.0,1.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,2.230301e-08
0.0,1.0,0.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,2.300142e-08
0.0,1.0,1.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,1.451521e-08
1.0,0.0,0.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,3.378609e-08
1.0,0.0,1.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,2.549396e-08
1.0,1.0,0.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,3.699302e-08
1.0,1.0,1.0,88.84854155901024,1.0002648763853406,4.428757960869897e-15,4.28263235838946e-08,4.561700136434641e-08,8.79313506667494e-10,8.96516881828969e-10,8.528812977409962e-10,9.511886437366727e-10,9.102620117861403e-10,8.93659789493898e-10,6.553430473689955e-10,1.3588204551343372e-08,1.3596779004152228e-08,6.257699083063646e+18,2.7021707620296223e+18,4.156584e-08
0.0,0.0,0.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,2.841156e-09
0.0,0.0,1.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,2.499905e-09
0.0,1.0,0.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,2.917806e-09
0.0,1.0,1.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,2.378054e-09
1.0,0.0,0.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,1.418163e-08
1.0,0.0,1.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,1.384478e-08
1.0,1.0,0.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,2.552517e-08
1.0,1.0,1.0,28.06628520552773,1.0912167269446449,7.487130095960328e-16,4.3023423985288855e-08,4.4275125686281335e-08,8.863340248944795e-10,8.39079465966555e-10,8.937928897150809e-10,9.63638160559827e-10,8.699390187365817e-10,9.215625978283464e-10,6.364462642392993e-10,1.4526677230106798e-08,1.3932996227865717e-08,6.471604964166027e+18,2.7197088378172984e+18,3.463699e-08
0.0,0.0,0.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,2.504298e-08
0.0,0.0,1.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,1.91078e-08
0.0,1.0,0.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,2.016321e-08
0.0,1.0,1.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,1.394523e-08
1.0,0.0,0.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,3.665428e-08
1.0,0.0,1.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,3.074348e-08
1.0,1.0,0.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,4.829377e-08
1.0,1.0,1.0,85.49525173156198,1.0287980398459275,4.121710569073451e-15,4.581151232993971e-08,4.500385677364726e-08,9.005243747707515e-10,9.619347858407796e-10,9.264053673624231e-10,9.321466552720012e-10,9.17941219258488e-10,8.649769690076485e-10,6.714962979512344e-10,1.4231467108293849e-08,1.3821721457156488e-08,6.745500640571273e+18,2.8306414542000707e+18,5.597225e-08
0.0,0.0,0.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,2.942758e-09
0.0,0.0,1.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,2.49927e-09
0.0,1.0,0.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,2.899435e-09
0.0,1.0,1.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,2.313447e-09
1.0,0.0,0.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,9.920258e-09
1.0,0.0,1.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,9.47797e-09
1.0,1.0,0.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,1.689904e-08
1.0,1.0,1.0,-33.71060334359202,0.984771009711636,8.473153849290697e-17,4.487232659622089e-08,4.656012936758056e-08,8.893801826623952e-10,8.966837802830256e-10,8.490568254170322e-10,9.018636515205512e-10,9.656735828369508e-10,9.60678157032548e-10,6.912763788788002e-10,1.435998944271586e-08,1.4167768719799804e-08,6.077109111345653e+18,2.762545538187539e+18,2.178459e-08
0.0,0.0,0.0,60.18578383895429,1.021278642825585,2.292369606941197e-15,4.415354845004677e-08,4.52469657142896e-08,8.587514611974593e-10,9.306051813514739e-10,9.116184142618519e-10,9.544821883249847e-10,9.35986648280455e-10,8.90418736324341e-10,6.4967982690737e-10,1.4480404786765292e-08,1.3932535485430925e-08,6.357023458558608e+18,2.7704455057951365e+18,1.552675e-08
0.0,0.0,1.0,60.18578383895429,1.021278642825585,2.292369606941197e-15,4.415354845004677e-08,4.52469657142896e-08,8.587514611974593e-10,9.306051813514739e-10,9.116184142618519e-10,9.544821883249847e-10,9.35986648280455e-10,8.90418736324341e-10,6.4967982690737e-10,1.4480404786765292e-08,1.3932535485430925e-08,6.357023458558608e+18,2.7704455057951365e+18,1.155432e-08
0.0,1.0,0.0,60.18578383895429,1.021278642825585,2.292369606941197e-15,4.415354845004677e-08,4.52469657142896e-08,8.587514611974593e-10,9.306051813514739e-10,9.116184142618519e-10,9.544821883249847e-10,9.35986648280455e-10,8.90418736324341e-10,6.4967982690737e-10,1.4480404786765292e-08,1.3932535485430925e-08,6.357023458558608e+18,2.7704455057951365e+18,1.20668e-08
0.0,1.0,1.0,60.18578383895429,1.021278642825585,2.292369606941197e-15,4.415354845004677e-08,4.52469657142896e-08,8.587514611974593e-10,9.306051813514739e-10,9.116184142618519e-10,9.544821883249847e-10,9.35986648280455e-10,8.90418736324341e-10,6.4967982690737e-10,1.4480404786765292e-08,1.3932535485430925e-08,6.357023458558608e+18,2.7704455057951365e+18,7.978431e-09
